Informer
1662.4227287551164
1007.9064064008161
595.9184693913652
312.46986409004376
138.95803782334175
54.853500613377804
28.94386317660185
25.68844472182611
24.44491581843722
23.74452289779741
23.450528877035055
23.056465831070902
22.253157656413148
21.7492233405709
21.760181447820667
21.142909671448574
21.26829969744543
20.667308387898093
20.34771710443209
19.845908381359774
20.134863640837928
19.15049908341666
19.524826326206348
18.9055157132997
19.317187225547325
18.927787154428472
18.577931452395468
18.30934885630096
18.08524159636544
17.652531081224893
18.390522255656112
17.49660295051472
17.6621702019691
16.801097999657802
17.02702862730261
16.998304986311457
17.409752500262087
16.813621433291722
16.14756413675495
16.53025982516121
16.023021831769363
15.807008919580781
15.545019302598499
15.208148383784172
15.424386627331923
15.222734362260718
15.078663207628646
15.000770924980564
14.932173181012017
14.592719404962082
14.416814287595843
14.557171219180365
14.552981448849025
13.945511505208456
13.938331678862689
13.95121638895576
13.745445167747034
13.206695367057435
12.800373078278481
12.751382811369588
12.489643307325732
13.508767480137069
12.475660305935673
12.707419706841597
12.322160983052411
12.237154012716376
12.102096623173992
11.589789168202373
11.799515584652445
11.710459880589664
12.211988827820107
11.92930219209975
12.502347470880164
10.925693044649186
10.859995614302973
11.076283746357026
11.225461717987415
11.415845341423308
11.311722465298976
10.97863752167556
11.321268619186537
10.1368985362126
11.287868413823292
10.528588633397764
10.369456198178941
10.500438208032973
9.995153225138194
10.546456286257165
10.409536391372079
9.828044761129716
9.843677540684766
10.415699266468266
9.824520333445577
9.437939948610412
9.433478812976489
9.25916224327743
9.848974014402708
9.277700390972983
9.772877886746022
9.111091004268435
9.68102474673316
8.944715312066545
9.222346147270574
9.000943922741824
8.662508785807693
8.891349534904242
8.760803646782195
8.653203810972222
8.515826968110222
8.322634837818986
8.669382724992298
8.490895762091396
8.18910482336187
8.719071890219277
8.183287968261265
8.07911258778127
7.860237251809736
7.658484753707482
7.644784189411169
7.3722669701768915
7.711491123001021
7.636451138710345
7.759805754180072
7.290861310041953
7.491123210093724
7.18034780496118
7.852304874770984
6.85532965197211
6.907089066184293
7.015151124636184
7.142534416329844
7.072343454657739
6.40626219755209
6.6554018960572705
6.664432931821179
6.5270927808365595
6.838557008582938
6.648803649367259
6.382909982967421
6.314040731730374
6.4444825247283095
6.018435307452693
6.253757459310061
6.319694086833162
6.226296254772394
6.316909824810746
6.1539062323040925
6.022385386937837
5.631717044920684
5.656876800340439
5.748854638917802
5.658065305994214
5.60561350318813
5.449713151730663
5.702005513036633
5.465089673061344
5.29832197863503
5.311867371083856
5.294014270506069
5.596777242225544
5.521470912157299
4.9025857434181965
5.069195558456726
5.180015505938213
4.989979493579253
5.094519206329218
4.98176273566537
4.818305119214587
4.569188315980223
4.845196208121108
4.539294291140587
4.5854290835092195
4.613480452764771
4.643656558786721
4.626275979581125
4.300347367276494
4.627217934289978
4.3545210823257525
4.263954289946177
4.464080386863882
4.159027918847948
4.223796859874982
4.069904751961474
4.460215485046146
4.723737108945515
4.259348335788796
3.7945831127627416
4.088117209025665
3.855485806728705
4.077617796586936
4.007314622872827
3.7274993496942233
3.6868630097845903
3.919903249891204
3.848322004591981
3.667316481948619
4.126768024256768
3.3892793536906014
3.731015920639038
3.605910850855787
