TL
1679.9224645946672
1147.1430397188133
789.1395130234691
508.1793936293135
298.8428239706557
157.5686110523548
78.38669379230453
48.666340553808794
46.52923461010582
51.15077236885966
41.31584292963932
41.6937405493578
39.28279412613224
33.83406027125926
30.914545617122883
28.12420935572883
27.056855569484263
26.382861577547512
25.7656983595628
25.74557358050636
25.166250510736997
24.66643652452631
24.258962851304275
24.025588599293823
23.497996953817513
23.023636592061894
22.662900380277442
21.580806751482882
22.121105091774513
20.691470412590242
20.840009105350326
19.69968403688809
19.30486310541871
19.58202583780173
18.67249378115542
18.19711337012318
18.003083346826344
18.485740213741657
18.259665192862755
16.63070484018519
16.93791155486937
16.302077033741753
16.077146573346635
16.03910055672109
15.510359160617174
14.764408817175429
15.012306284807954
14.534796476122821
14.329423969091192
13.960889277911862
13.933355104585408
13.778879614494107
13.268120317806599
13.05070775626642
12.90874889215477
13.371496395543518
12.51527764247014
12.614325855425012
11.887372428106392
12.364703096358882
11.92206983141571
11.602262995021063
11.431359481232368
11.215573140966747
11.275913163235312
10.71592578080743
11.397071271772809
10.278739434987427
10.041366288536473
10.277085173950503
9.862267766162933
9.601974097340696
8.944339066864508
9.238221416347905
8.785766559091174
8.413641636188213
8.319980590449653
8.269801440026596
7.704255002712914
7.768820363017712
7.241531701705717
6.9265430132869765
6.6513660166427675
6.563385034379689
6.537339125567602
6.106106736399384
5.722511883689324
5.655072709326802
5.515705713225521
5.0983603499859935
5.190278760666548
4.718278977069778
4.640654770951522
4.320998274845633
4.250954389330829
4.15180975657243
3.873331462806053
3.7673879685672187
3.728230752684327
3.5995761185039874
3.5279824885762174
3.3407626113428277
3.137062433036233
2.994104346524366
3.37852824265175
2.808483908774882
2.611336545422975
2.56995229597999
2.6570952025502317
2.6055696488392015
2.424215237138725
2.369156086493118
2.228368215715354
2.2609367829102736
2.2460505887564377
2.176940242288566
2.3098004100776395
1.997477686356919
2.0026306186610388
1.9330978737427638
2.0231245097361112
1.7512306685329448
1.7801827353987134
1.9182618864876055
1.945060769314708
1.7963468287637843
1.6552963260531064
1.7103020446261896
1.728559944793763
1.5523250363616325
1.5874350486014053
1.6291742875025823
1.7123023428414996
1.4012576816415014
1.3543494465621377
1.5837690693888105
1.4660868625409207
1.3630833402728504
1.3250022483499426
1.285217580826659
1.384024996144569
1.2942799557799753
1.3545387018064738
1.2541503592541343
1.1798527122509141
1.2404285892542557
1.2290084147260256
1.1994797273686058
1.2113448000750562
1.1919227692521053
1.1139897069166065
1.0570356494894153
1.0597164153087477
1.090043220442799
1.1511477620495476
1.095804469305494
1.0703447770010606
1.0265881843593438
1.5094002526298709
0.8747963743050572
0.9441908681199618
0.9883325278517688
0.9949287793896942
0.9655878436468873
0.9571417887442508
0.8824580086146289
0.9061151895566508
0.9068410482845808
0.8893573939317634
0.8934778621804859
0.8584974047384764
0.9311143370563926
0.7955076635366509
0.850126690106836
0.8524298345753056
0.8238361073951972
0.8428444758600552
0.7716241854767085
0.8399965892195219
1.2961959121560278
0.7541373790155056
0.7201151505172977
0.728027301158017
0.7597759169967551
0.7752050501011644
0.7521371775974146
0.762992562613024
0.8803341515995713
0.7608638398560436
0.6614650125928253
0.7002570288263352
0.7486562484131583
0.7016085882177238
0.679005105244486
0.8115550061831107
0.6135887157639511
0.6091198597842382
0.6546773842351157
0.6946081485342883
0.6375431587640573
