BiLSTM
977.1485542737521
25.453627157211304
23.32052971766545
22.762175919459416
22.311993444882905
21.912761625876794
21.542859620314378
21.203662109375
20.910058744137103
20.67863099391644
20.512393507590662
20.397137077038106
20.314505602763248
20.25164920733525
20.201186656951904
20.158779232318583
20.12135352721581
20.087122708100537
20.05894556779128
20.044865307441125
20.01199623621427
19.998235306373008
19.969350415009718
19.944586790524998
19.968521650020893
19.919449721849883
19.89702814909128
19.873665776619543
19.84845444605901
19.822013429495005
19.79408790881817
19.76221402975229
19.72226037979126
19.68632621398339
19.596345057854286
19.38934381191547
19.43129969743582
21.14893664580125
19.552474036583533
19.571284473859347
19.52250996369582
19.474206777719353
19.43136388705327
19.357808109430167
19.313505319448616
19.406750561640813
19.377807925297663
19.376096784151517
19.340641601269063
19.29769924603976
19.26177935600281
19.214039589808536
19.17666788467994
19.105727929335373
18.97467512350816
18.722907737585214
18.95839467048645
18.789101879413312
18.675725082250743
18.50440902343163
18.4209443459144
18.316116839188794
18.16187734237084
18.198383756784292
18.160255498152512
18.131998384915864
18.045919858492336
18.07560830116272
18.713753351798424
18.348314395317665
18.094042961414043
17.98454272196843
17.89996155958909
17.820525723237257
17.75757088294396
17.68109572483943
17.618048667907715
17.535946277471687
17.482325766636777
17.4068313231835
17.309582746945896
17.281504062505867
17.224853324890137
17.157998063014105
17.08462461691636
16.978739657768838
16.89622153502244
16.830240843846248
16.730274196771475
16.687549690099864
16.53164681287912
16.456971986477193
16.35031146636376
16.166556963553795
16.042833122840296
16.035148195120005
15.72966975065378
15.775530114540686
15.50895002071674
15.45257954964271
15.290117120742797
15.167002593553983
15.391036029962393
15.145620668851413
14.777384090423585
14.934571489920984
14.596197407062236
14.489751507685735
15.175238488270686
14.986626170231746
14.286634041712833
14.543560963410597
14.128973480371329
14.176511870897734
14.196550545325646
13.758103594413171
14.099313167425302
13.655221385222214
13.52541125370906
13.697168045777541
13.334213304519654
13.202540269264809
12.815792817335863
12.61666632432204
12.73559098977309
12.71003029529865
12.2714813379141
12.196041052158062
12.439685660142166
12.430222093141996
12.215340739030104
11.801163512009841
11.694725938943716
11.409178495407104
11.347366384359507
11.107451117955721
10.998956130101131
10.820259108910193
10.580469733018141
10.491826827709492
10.821410921903757
10.329833870667677
9.910580856983477
9.88303554058075
9.902437230256888
9.783612651091355
9.708289397679842
9.454974055290222
9.099952486845163
8.90188974233774
8.911194318991441
8.668048633061922
8.508366551766029
8.08828313075579
7.95858611693749
7.8697305330863365
7.968721498892857
7.932053400919988
8.13177588902987
7.987251150608063
7.2950460534829356
6.942628740347349
6.695911546395375
6.4157098284134495
6.194518961356237
5.940963273781996
5.810645258426666
5.616418477892876
5.448811414608588
5.334570986490983
5.098009017797617
4.857852956423392
5.832383631742918
5.520054295429817
5.479093173833994
5.895947153751667
4.7556886095267075
4.01452536720496
3.6576597754771893
3.540418295447643
3.3017973024111527
3.106861820816994
3.1005598451082523
3.081147172817817
3.3825703194508185
3.8099589843016406
5.812475355771872
6.582334655064803
6.779072352556082
4.581250400726612
3.4020329303466355
2.915525972384673
2.6624960272358016
2.5081233754754066
2.3973161649245482
2.256230831490113
2.157194499098338
2.2243427345385918
2.1745955552046117
2.184984299311271
