Transformer
240.07153906455406
26.66690196257371
26.35567184961759
26.01140712958116
25.97350801687974
26.00999739720271
26.38274982158954
26.481559148201576
26.644317553593563
26.625452540471002
26.663756696994486
26.69846120614272
26.6872401200808
26.72144603729248
26.758029625966
26.758567810058594
26.767747688293458
26.744918298721313
26.72191390257615
26.6280786550962
26.540526430423444
26.51194334396949
26.726134784405048
26.693767521931576
26.736664573962873
26.696590603314913
26.16587734222412
26.09137231386625
26.674354003025936
26.62487698334914
26.68438123556284
26.710696939321664
26.750315559827364
26.75563033910898
26.755942252966072
26.7526812516726
26.748124801195583
26.724373685396635
26.71159399839548
26.622733420592088
26.585662251252394
26.697028710291935
26.675176095962524
26.62355836721567
26.754084748488207
26.792204655133762
26.806987476348876
26.81269227908208
26.811203960271982
26.81025853523841
26.80171385911795
26.727454057106605
25.891877970328697
25.65616845717797
25.531834092506994
26.248236557153554
25.1469606252817
24.93796669153067
24.68223360501803
23.450544137221115
24.70368950550373
24.574505197084868
23.789728054633507
23.748563407017635
23.16006553356464
24.076084793530978
23.51141931093656
23.707316028154814
22.62668113708496
22.786509231420663
21.857451508595393
21.812167611488928
21.609441137313844
21.191525415273812
21.204605062191302
20.707126566079946
20.770077965809747
20.620342639776375
21.324278196921714
20.77675978954022
20.522657042283278
23.80298171043396
21.90691483570979
20.44894839800321
20.263822551874014
19.932700454271757
21.85081424346337
21.44210528593797
21.027046229289127
20.62197697346027
20.399479374518762
20.250026182027963
20.503129038443934
20.520235553154578
19.84948263535133
21.355179584943333
20.31058113391583
19.9014624779041
19.625204497117263
18.951199810321516
19.070173578995924
19.29614354280325
19.29252799474276
20.028770564152644
20.536352806824905
19.68775294010456
20.540311670303346
20.445578032273513
19.603641689740694
20.549075368734506
19.456998700361986
19.85528408930852
19.986532482734095
19.309291744232176
21.67413653226999
23.741093723590556
21.817084389466505
20.064476057199332
19.13344777914194
18.97114679996784
19.091646891373856
18.567773257769073
18.812971313183123
18.697333790705756
22.72282754457914
24.30075320097116
22.210892358193032
21.323570075401893
20.908892660874585
20.59677685224093
20.30299663910499
20.09256191253662
20.455864825615517
20.710094510591947
19.394866466522217
19.366921956722553
19.441248523272
19.054586285811205
18.715502841656026
19.019865501843967
23.564484845674954
20.785563586308406
19.558135153697087
19.120019146112295
19.659145113138052
19.439098603908832
20.051590237250696
19.338714229143584
19.140741267571084
18.878549205339873
20.048428942607
19.851073224727923
19.216282624464768
18.769203501481275
18.51395200582651
19.69630756011376
18.853972218586847
18.52661205438467
18.57819102360652
18.852607543651875
18.710319192592916
20.890184153043307
22.17192767583407
22.13791531416086
20.659954346143284
19.663590049743654
18.909343077586247
18.839862772134634
18.61637702721816
18.541520481843214
19.448154280735896
18.693663626450757
18.450054817933303
18.139086859042827
18.03577691591703
18.1519436616164
18.691641088632437
18.247630093647885
18.999038432194638
18.978930194561297
18.308475017547607
17.551370059526885
17.483541052158063
17.30459823975196
18.213911632391124
19.307102390436025
18.144830718407263
17.536549098675067
17.26968323634221
17.178622407179613
17.083972112949077
17.00418862929711
16.933831688073965
16.871723024661723
18.233019990187426
22.740203428268433
19.149292296629685
18.494109029036302
18.81607184776893
18.205331237499532
