RNN
862.5151863978459
39.149931372129004
30.639003625282875
114.03822090442364
31.748871403474073
27.094946729219878
27.087154417771558
27.080839586257934
27.07401900291443
27.068439289239738
27.06359613125141
27.05883915240948
27.053066855210524
27.04569077858558
27.036529896809505
27.02615329302274
27.01469701253451
27.00238443154555
26.99012435032771
26.97827205657959
26.967380021168637
26.95760071827815
26.949006696847768
26.941570113255427
26.93505242054279
26.92943643790025
26.924375148919914
26.919922564579892
26.915562119850744
26.911724772820104
26.90808097765996
26.90470146399278
26.90077503644503
26.898010932482205
26.894982370963465
26.891781143041758
26.88903260231018
26.886706708027766
26.88407472096957
26.881986397963303
26.879837729380682
26.877956038254958
26.876363138052135
26.874973143064057
26.873778919073253
26.8725024663485
26.87152525461637
26.87055460856511
26.86957366649921
26.869104579778817
26.868526843877937
26.867885340177097
26.86737651824951
26.867011319673978
26.866526699066164
26.866392953579243
26.86608612353985
26.865828308692347
26.8655245414147
26.865446886649497
26.865198652560895
26.86510321176969
26.86509794822106
26.864967918395998
26.864867313091572
26.86487313417288
26.864821338653563
26.86477715052091
26.86475956256573
26.864731902342577
26.8646881873791
26.864717043363132
26.86469620191134
26.864657475398136
26.864700530125546
26.864760439212507
26.864719412877008
26.8647439626547
26.86479484117948
26.86481855099018
26.864833861130933
26.864850205641527
26.864867386451134
26.86490198282095
26.86493716606727
26.864965728613047
26.86496935257545
26.86499672302833
26.865005016326904
26.865016966599683
26.8650531071883
26.865082062207737
26.865084582108718
26.865097500727728
26.865125681803775
26.865147374226495
26.865144201425405
26.865165494038507
26.865191525679368
26.865212378135094
26.865229239830605
26.865243163475622
26.865252934969387
26.865272063475388
26.865279447115384
26.86528598712041
26.865301260581383
26.865316871496347
26.865320777893068
26.865330189924975
26.865342033826387
26.86535293138944
26.865358187602116
26.86536159148583
26.865371524370634
26.865378981370192
26.86538203679598
26.86538814031161
26.86539229979882
26.865398682080784
26.865408592957717
26.865411688731268
26.86541357774001
26.865419772955086
26.865425740755523
26.865427097907432
26.865434228456937
26.865437287550705
26.86543797346262
26.865442162293654
26.86544550382174
26.865447645920973
26.86545002277081
26.865453169896053
26.86545436198895
26.86545392183157
26.8654573403872
26.865459508162278
26.865462611271784
26.865465732721184
26.86546802153954
26.86546956575834
26.865471564806423
26.865474011347843
26.865476971406203
26.865478383577788
26.865478845743034
26.86547869168795
26.865479751733634
26.865479843433086
26.865480676064124
26.865480184555054
26.865479762737568
26.865478544968823
26.865480166215164
26.86548380484948
26.865482733799862
26.865484402729916
26.865484967598547
26.86548555447505
26.865485697526196
26.86548529771658
26.865484021260187
26.865484644816473
26.86548656316904
26.865487131705653
26.865486658536472
26.865489057394175
26.865488012020403
26.86549155528729
26.865489394848165
26.8654927107004
26.865489207781277
26.865492707032423
26.865491955096903
26.86549188173734
26.8654915699592
26.865492464945866
26.865490715320295
26.865491192157453
26.865491962432863
26.86549238425035
26.86549202478849
26.865491474591767
26.86549180837778
26.86549350665166
26.865492927111113
26.865482062559863
26.865492336566632
26.86550744130061
26.86546147419856
26.86549419623155
26.86549353966346
26.865492589657123
26.86548789831308
26.865470651479868
26.865491819381713
26.865487421475923
26.8654905796051
26.865541373766387
