LSTM
932.6104181142954
29.8144530076247
27.005618205437294
27.04500894179711
27.051771600429827
27.045609918007482
27.035557438777044
27.025270836169902
27.015462380189163
27.0055319749392
26.99454578252939
26.981738493992733
26.96666882955111
26.949120217103225
26.92848385664133
26.90063786139855
26.8484839622791
26.865582590836745
26.798766818413366
26.84039856837346
26.825744401491605
26.749600703899677
26.63533014517564
26.497526443921604
26.31834169901334
25.969665439312276
25.922867100055402
24.964279314187856
25.401622104644776
24.626317504736093
24.9684569468865
24.579709236438458
24.52907543182373
24.617159667381873
23.950180754294763
23.930547112684984
23.625222737972553
23.316717327558077
23.520787407801702
23.422601274343638
23.03822528398954
22.855067007358258
22.381958770751954
22.169563561219434
22.1798435321221
22.232865682015053
21.953262226398174
21.841949030069205
21.945874393903292
22.13648691910964
21.461148129976714
21.34094222142146
21.347573019908026
20.774034888927755
20.447742975675144
20.626414188971886
19.771386472995463
19.666983109254105
20.079480226223286
19.559887368862444
19.11543893447289
18.827517146330614
18.8145013992603
18.419877276053796
18.166584003888644
18.65568041067857
19.353660033299374
19.08199504705576
19.006556672316332
18.65440622843229
18.279886960983276
17.783642306694617
17.605739659529466
18.518635559082032
18.23859442930955
17.53612445317782
17.130864014992348
16.87112717995277
16.6834957416241
16.627828348599948
16.68277761019193
16.447967514624963
16.53434902704679
16.114916119208704
15.769155894792997
15.358652294599093
15.163532183720516
23.350948557486902
16.5511928154872
16.032170746876645
14.913501908228948
14.456730112662683
13.932490326808049
13.638424154428336
13.325420825298016
13.269445892480704
13.035994641597455
12.581581768622765
12.319969481688279
12.023298241541935
11.72360607110537
11.420129879621358
11.079874391739185
10.869759951188014
10.602392220497132
10.333614684985234
10.14432934981126
10.117510838692004
9.532513288351206
8.961506182413835
8.583392444023719
8.24136911401382
7.824670581634228
7.64076320024637
7.5455617079368
7.501625395738161
7.721662000509409
8.486828765502343
8.48776527093007
7.495904315434969
6.577013289928436
6.129144715116574
5.953357198146674
6.0825160228289095
5.467085240895932
5.293747481933007
5.070347244235186
4.712376975554687
4.520599165329567
4.393511768946281
4.962494893715932
5.919145077925462
4.963494091767531
4.6733356319941
4.333914497953195
5.502670506330637
4.663969350090394
4.650820608322437
5.35465814104447
5.815374422990359
5.525732751993033
5.240361837240366
5.1675961274367115
5.551877169425671
5.459025638837081
5.125950115460616
4.6261402006332695
4.501268284137432
3.734921279778847
2.7189999524217385
2.366377343925146
2.177810748953086
1.987270607570043
1.8363106437027454
1.7324804657353805
1.6327324688434601
1.7981370641635015
2.241445207595825
2.0349978712888865
2.4347922740074304
2.8913658041220445
2.969617325526017
2.863465169759897
3.2952192379878116
4.460063359370598
2.6502072226542692
2.4155824459516086
2.1272920995950697
1.8657662957906722
2.0501359310287697
1.7714540120500786
1.6032856569840357
1.782427499214044
1.7320711023532427
1.6112172328508818
1.9208258254023698
2.3261153801129413
2.152177063547648
2.238074544759897
2.4772658636936775
3.0058349863840985
2.73184316272919
1.7717821281689865
1.4749158029372875
1.495812708597917
1.2303149512180915
1.4771469611387986
1.2393414123700215
1.2141929539350362
1.8962125569581985
1.8862479515946828
1.7484861481648224
1.6995272171038849
1.598201737495569
1.9137080637308268
2.150666100245256
2.1054380607146483
2.0097980476342716
1.711079150896806
1.863119631776443
