TBL
2385.2651068793402
1734.4883644386573
1453.5929325810184
1219.0730299207898
1018.1412021213108
845.4727062084057
697.5274854871961
571.4928005642361
464.9304685239439
375.6444559733073
301.61051081904657
240.94597292299625
191.89428196659796
152.8173162954825
122.1949408919723
98.6306822317618
80.85633677729854
67.73857351232458
58.28315073649089
51.63864464936433
47.09345016479492
44.0714648494014
42.11980416333234
40.896082655588785
40.15043749632659
39.70817139590228
39.45180819829305
39.305911011166046
39.22458599938287
39.17997381422255
39.15617897952045
39.144765882138856
39.14056659981056
39.140245017298945
39.13546340377243
37.85714479728981
36.49514422593293
35.15606603622437
28.205064844202113
26.167579838081643
25.754728387903285
25.109253240514686
24.139247777726915
23.729606112727414
23.110963365766736
22.135036291899503
22.76720979831837
22.17000508485017
23.112607482627585
21.661716245721887
21.071205312234383
20.698265043894448
21.046870485941568
20.12137718907109
21.24418776476825
19.790690337287057
19.55265279699255
19.054910995342112
18.45505727838587
19.55673728165803
18.976197486453586
19.02604801389906
18.124805429246692
18.24761730123449
18.211746593757912
17.259208876998336
16.91996901476825
17.39957926361649
18.14296406639947
17.192807130460388
16.590747833251953
16.504716534084743
16.04668131934272
15.96882826840436
15.727438626465974
15.64486316398338
15.859251739360667
15.708681495101363
15.469363650569209
15.106878213529233
14.827831476706045
14.682931281902173
14.629116037156846
14.369815497928196
14.335758809690121
14.464369996388752
14.415198149504485
15.01183170389246
15.463629885073061
15.639754418973569
14.235633217846905
13.896780300140382
13.871780148258916
13.909837839338515
13.875031722033466
13.488183046270299
13.759598590709546
14.482484051033303
15.42757031829269
14.894022440027308
13.51767654772158
13.200067191653782
13.396732708259865
12.93972648691248
12.523734905101636
12.531501169557925
12.363464528542977
12.540627334736012
12.326764223310683
12.2133133676317
11.982861112665248
11.98210725431089
11.855585553910997
11.98127413502446
12.143194336361356
12.508719765698467
11.845759995778401
11.755476128613507
11.574886731748228
11.518367449442545
11.171679683967874
11.175176987824617
10.869611923782914
10.72484447337963
11.009909569775617
11.144055034496166
10.879631046012596
10.826589450129756
11.170248204690438
10.663513688687924
10.725618141668814
10.256894443653248
10.10486435007166
10.02692036098904
10.192697581538448
10.710056843581024
10.723190145139341
10.87652108580978
10.857556678630688
10.415937105814615
10.059867708771318
9.496319689574065
9.167775680400707
9.027168424041182
8.759813729038944
8.946353580333568
8.706554758990253
8.733829643108226
8.396127948054561
8.23197289749428
8.161551000453807
8.337867025092796
8.074818321510598
7.831580847280997
7.838578135878952
7.894372493249398
7.905103874206543
7.450841750038995
7.235199786115576
7.321922166259201
7.154704132786503
7.167657980212459
7.181984832551744
6.909113141342446
6.800661724585074
6.637147249115838
6.730979788744891
6.379582606421577
6.246009262402852
5.942495479407134
6.031969363159604
5.850321337911818
5.667596775514109
5.5438165187835695
5.431149212519328
5.2569940116670395
5.182085829310947
4.9025502169573745
5.002050510159245
4.791258094045851
4.733777492134659
4.570584521911762
4.356822050059283
4.32904727547257
4.287368866249367
4.246894301308526
4.137246531027334
4.1640909883711075
4.098055927841751
4.143637046107539
4.2305189565376
3.9586599915115923
3.892178884700493
3.432214476885619
3.3721546826539215
3.4548273669348823
3.5370796495013765
3.4737252950668336
3.4090074477372347
3.203598776570073
