TBL
1282.330128761574
590.8237935384115
357.7008543791594
212.98194212736908
127.84924471819842
81.26695521319354
57.77328373237892
46.88766116389522
42.23605677286784
40.377506231378625
39.6640839294151
39.392329682244196
39.288367645828814
39.25097732543945
39.24317272680777
39.24800917660748
39.25776590417932
39.24161533073143
33.73234605435972
33.984616890660035
32.55670829349094
28.923445602699562
27.871955493644432
27.150919380894415
26.29569463023433
25.55071344728823
23.665868013876455
24.064036524737322
23.104095911096643
24.238567309909396
22.900064849853514
22.83879989694666
21.38165626172666
20.728021957256175
20.88839945263333
21.095493380228678
20.99382559105202
20.918294691156458
19.745189942253962
19.45814123860112
19.55813556953713
19.22056574644866
19.282873079511855
19.380621860645437
18.64479175850197
18.175938924153645
18.370662113472267
18.503999385127315
19.279272941306786
19.846251717320197
19.5934706264072
19.648688238638417
17.35719736593741
16.99532842282896
16.752872901492648
16.318201563093396
16.280212352893972
15.803074049066614
16.79004669189453
16.433691293221933
17.484778919926395
17.329130593052618
18.06256277649491
17.835121797632286
16.666740795418068
16.115037437721536
15.427015979201705
15.019338816183584
14.884628034521032
14.542192353142632
14.835761038462321
14.65161373703568
14.592696903370046
14.965802143238209
15.598526269418223
14.929750813378227
14.61056983029401
14.98622976232458
15.35060743049339
14.816351646847195
13.956141704983182
13.568763471532751
13.891605899952076
14.04397365781996
13.613675121024803
13.144582236254656
13.170004431406657
13.747993734147814
14.042101227795635
14.194526135479963
14.33019205375954
13.865402666727702
13.506059120319508
13.58369290387189
12.931797705756294
12.689882748215286
12.847556785300926
12.212397910930493
13.36454676522149
13.639171430799696
13.59752474890815
12.885317286738642
12.322085645463732
12.521209169317174
12.239656815705477
12.35854658903899
12.437661276923286
12.483043638865153
12.310369435063114
12.245588383851228
11.768613207781756
11.6280514187283
11.587426798431961
11.321059463642262
11.506385948039867
11.53223087169506
11.624505360921225
10.939234606424968
11.229236136542426
11.951770943182487
11.536044897856536
11.201063670052422
11.11067035816334
10.665148078070747
10.263200839360556
10.148876257295962
10.483151492366085
10.097844415240818
10.141864200874611
9.941413937674628
9.915139985967565
9.896310961688007
9.586435143152872
9.42734970163416
9.529855853539926
9.198480984016701
9.076225104155364
9.04068563249376
9.042790135630854
9.033997347619799
9.559197441736858
10.000813046208135
9.31505522021541
8.961997101042005
8.545104523941323
8.322662150418317
8.438908326184308
8.123106317166929
8.122517456831755
8.189199701061955
8.556230010809722
7.825155856874254
7.710643305601897
7.326343909899394
7.502232875647368
7.180337754002323
7.520366808220192
8.002775642606947
7.54445040402589
6.860686534422415
6.7745511302241574
6.768587124789202
6.665226436544348
6.522651357120938
6.1650704392680415
6.1358667241202465
5.972049298109831
5.916267835652387
6.066320897914745
5.870676897190235
6.159836484767773
5.587097812581946
5.61877182148121
5.446187034359685
5.017338365978665
5.323612660831875
5.0460420264138115
5.439246017844589
4.823139071464539
4.589614427531207
4.599680320421855
4.391860387943409
4.551728517920883
4.522139472431607
4.293458781418977
4.190472428445463
3.9065985087995174
4.233848177945172
4.254597040900478
4.175575508011712
4.047152419443484
4.108783386371754
3.957259621443572
3.816650872760349
3.6919035849747837
3.2977959875707272
3.1832069953282676
3.1331022094797203
3.167152480725889
3.289098867663631
